filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
e0a624e2319f83cb43d4dab207b577dd.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,19,[19],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
e0a624e2319f83cb43d4dab207b577dd.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,20,[20],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
e0ffc2695fbe2e8bc95bf0cf02b0c89f.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,8,[8],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
e196107b5e0afc834652bd3153030c42.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,42,[42],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
e196107b5e0afc834652bd3153030c42.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,137,[137],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
e196107b5e0afc834652bd3153030c42.py,subprocess_popen_with_shell_equals_true,B602,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",139,"[139, 140]",https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
e1ccbb4dea75790daaabac2b19ccd802.py,blacklist,B405,LOW,HIGH,"Using ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",1,"[1, 2]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree
e1ccbb4dea75790daaabac2b19ccd802.py,blacklist,B314,MEDIUM,HIGH,Using xml.etree.ElementTree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.fromstring with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,14,[14],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-elementtree
e22a15c7dd6af6c134744576ae9615c6.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,[40],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
e22a15c7dd6af6c134744576ae9615c6.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,[63],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
e294562759ff2755486e.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,72,[72],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
e2af6270cc9563cca197.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: 'pass',31,[31],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
e3433ebba20c92b63111.py,blacklist,B402,HIGH,HIGH,A FTP-related module is being imported.  FTP is considered insecure. Use SSH/SFTP/SCP or some other encrypted protocol.,9,[9],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b402-import-ftplib
e3433ebba20c92b63111.py,blacklist,B321,HIGH,HIGH,FTP-related functions are being called. FTP is considered insecure. Use SSH/SFTP/SCP or some other encrypted protocol.,115,[115],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b321-ftplib
e38e0588bf6d8f32e99d.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,Possible hardcoded password: '',21,"[21, 22, 23, 24]",https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html
e3a91e46df24e0c24eb656c89373c20d.py,blacklist,B410,LOW,HIGH,Using lxml.html to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.html with the equivalent defusedxml package.,6,[6],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b410-import-lxml
e3fde11eb4586064ab39df21bcdbaab3.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,3,[3],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
e3fde11eb4586064ab39df21bcdbaab3.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,6,[6],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
e3fde11eb4586064ab39df21bcdbaab3.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,6,[6],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
e3fde11eb4586064ab39df21bcdbaab3.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,30,[30],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
e47bff34b68adb3cf6bd4845c4bed448.py,hardcoded_bind_all_interfaces,B104,MEDIUM,MEDIUM,Possible binding to all interfaces.,103,"[103, 104, 105, 106]",https://bandit.readthedocs.io/en/latest/plugins/b104_hardcoded_bind_all_interfaces.html
e47bff34b68adb3cf6bd4845c4bed448.py,hardcoded_bind_all_interfaces,B104,MEDIUM,MEDIUM,Possible binding to all interfaces.,116,"[116, 117]",https://bandit.readthedocs.io/en/latest/plugins/b104_hardcoded_bind_all_interfaces.html
e47bff34b68adb3cf6bd4845c4bed448.py,hardcoded_bind_all_interfaces,B104,MEDIUM,MEDIUM,Possible binding to all interfaces.,124,"[124, 125]",https://bandit.readthedocs.io/en/latest/plugins/b104_hardcoded_bind_all_interfaces.html
e488235d732b7becda81.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: 'vagrant',70,[70],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
e4907ccc9f6c1bb49b17.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,17,[17],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
e4a9176a05c0ec0ac40f.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,3,"[3, 4]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
e4a9176a05c0ec0ac40f.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,17,[17],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
e4ab42297b1d9a78c164.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: 'YOUR_ACCESS_KEY',2,[2],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
e4c772fdd1e329486866.py,flask_debug_true,B201,HIGH,MEDIUM,"A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",26,[26],https://bandit.readthedocs.io/en/latest/plugins/b201_flask_debug_true.html
e50393d03c68fda6472b7fdb8df7d5ff.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,46,[46],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
e515a92542fc41ea5911.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",13,[13],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
e515a92542fc41ea5911.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",14,[14],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
e530dc9767d8f83c08f3582c71a5cbc8.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,60,[60],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
e5343c354d4b984342b76a51a46bcc1d.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",43,[43],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
e54585df532ef23ceb1c.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,21,"[21, 22]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
e54585df532ef23ceb1c.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,24,[24],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
e5af37d86da39e5c03e3ee9c4ebf92e4.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",1,[1],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
e5f384592ced2812922c.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,35,[35],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
e5f384592ced2812922c.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,51,[51],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
e5f384592ced2812922c.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,79,[79],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
e747efae07a76e117e02.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",60,[60],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
e747efae07a76e117e02.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",87,[87],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
e747efae07a76e117e02.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",89,[89],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
e747efae07a76e117e02.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",91,[91],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
e747efae07a76e117e02.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",93,[93],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
e75f8a4e2e041f570138.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with check_call module.,5,[5],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
e75f8a4e2e041f570138.py,blacklist,B410,LOW,HIGH,Using etree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace etree with the equivalent defusedxml package.,6,"[6, 7]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b410-import-lxml
e75f8a4e2e041f570138.py,blacklist,B320,MEDIUM,HIGH,Using lxml.etree.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.etree.parse with its defusedxml equivalent function.,12,[12],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-etree
e75f8a4e2e041f570138.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,15,[15],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
e75f8a4e2e041f570138.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,15,[15],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
e88dfb1fe8ed0fbddf49185f419db4d8.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,286,[286],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
e88dfb1fe8ed0fbddf49185f419db4d8.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,301,[301],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
e89d6211620f81d6db32.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",91,[91],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
e8bb54570d170e97b19b.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,5,[5],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
e96c1637d02bcf8a78e7.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,10,[10],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
e96c1637d02bcf8a78e7.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,29,"[28, 29, 30, 31, 32]",https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
e972345a37686b9b1362.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,65,[65],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
e972345a37686b9b1362.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,154,[154],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
e972345a37686b9b1362.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,155,[155],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
e972345a37686b9b1362.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,234,[234],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
e972345a37686b9b1362.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",278,[278],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
e97f25f19f57e26d589417717c26c0f2.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,13,[13],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
e97f25f19f57e26d589417717c26c0f2.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,35,[35],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
e99c114a5b33cd2da538.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: '123456790',15,[15],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
ea02f3b2d1b39d7e606ccf2ad838ef53.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with call module.,8,[8],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
ea02f3b2d1b39d7e606ccf2ad838ef53.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,20,[20],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
ea02f3b2d1b39d7e606ccf2ad838ef53.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,20,[20],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
ea1b1bae0a75c4aae593df7eca72d9ca.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,33,[33],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
ea1b1bae0a75c4aae593df7eca72d9ca.py,subprocess_popen_with_shell_equals_true,B602,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",200,"[200, 201]",https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
ea1b1bae0a75c4aae593df7eca72d9ca.py,subprocess_popen_with_shell_equals_true,B602,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",209,"[209, 210]",https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
ea4b9854955451c66f70.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,117,[117],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
ea4b9854955451c66f70.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,117,[117],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
ea6803f8df5d3805464a.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,13,[13],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
ea8b0a48983b9f7a8d01cbc0651e43d1.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,142,[142],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ea8b0a48983b9f7a8d01cbc0651e43d1.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,149,[149],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ea9c15362abe3f63773a.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,59,[59],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
eac582480aa34b5adda9e6adc1878190.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,19,[19],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
eac582480aa34b5adda9e6adc1878190.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,24,[24],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
eae4ca4718bce24a4640.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,132,"[132, 133]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
eae4ca4718bce24a4640.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,140,"[140, 141]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
eae4ca4718bce24a4640.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,144,"[144, 145]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
eb02440272ddcbea549f1e47e4023376.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,121,[121],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ebab39ca9dafd292916e.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,9,[9],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
ebab39ca9dafd292916e.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,10,[10],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
ebb282c3b73c41c1404123de6cea4771.py,yaml_load,B506,MEDIUM,HIGH,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,37,[37],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html
ec0b4c582e5abf604885ac1e068d233f.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,21,[21],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
ec0b4c582e5abf604885ac1e068d233f.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",26,[26],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
ec0b4c582e5abf604885ac1e068d233f.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",37,[37],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
ec2b2e83f2f4ecfb9677.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,46,[46],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
ec5176d0652ceb01d86acf7a34c273d9.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",15,[15],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
ec59db829fa78758cf589e171c913ee2.py,blacklist,B401,HIGH,HIGH,A telnet-related module is being imported.  Telnet is considered insecure. Use SSH or some other encrypted protocol.,54,[54],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b401-import-telnetlib
ec59db829fa78758cf589e171c913ee2.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,120,[120],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ec59db829fa78758cf589e171c913ee2.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,461,[461],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ec8ae08fa73402e45bf1.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,106,"[106, 107, 108]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ec97989c0569a873a3dca95882cae196.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,25,[25],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
ec97989c0569a873a3dca95882cae196.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,30,[30],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
ec97989c0569a873a3dca95882cae196.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,60,[60],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
ec97989c0569a873a3dca95882cae196.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,84,[84],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
ecb8161aedb02d3a09e39f9585e91735.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,6,[6],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
ecb8161aedb02d3a09e39f9585e91735.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,9,[9],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
ecb8161aedb02d3a09e39f9585e91735.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,9,[9],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
ecb8161aedb02d3a09e39f9585e91735.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",21,[21],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
ed6d9ffe27839e2ffd168ec77a826b38.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,2,[2],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
ed6d9ffe27839e2ffd168ec77a826b38.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,15,[15],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
ed6d9ffe27839e2ffd168ec77a826b38.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,15,[15],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
ed6d9ffe27839e2ffd168ec77a826b38.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,22,[22],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
ed6d9ffe27839e2ffd168ec77a826b38.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,22,[22],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
ed6d9ffe27839e2ffd168ec77a826b38.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,26,[26],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
ed6d9ffe27839e2ffd168ec77a826b38.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,26,[26],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
ed6d9ffe27839e2ffd168ec77a826b38.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,30,[30],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
ed6d9ffe27839e2ffd168ec77a826b38.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,30,[30],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
ed6d9ffe27839e2ffd168ec77a826b38.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,34,[34],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
ed6d9ffe27839e2ffd168ec77a826b38.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,34,[34],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
edab93737fc5a4926d34ee9ce17b4436.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",50,[50],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
edab93737fc5a4926d34ee9ce17b4436.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",58,[58],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
edab93737fc5a4926d34ee9ce17b4436.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",74,[74],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
edb6b5fb7e4f1a7ea07b.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,7,"[7, 8]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
